 0.6956 0.0795 -1 1 -1  	
 0.9496 0.2451 -1 1 -1  	
 0.7394 0.2379 -1 1 -1  	
 0.8017 0.0355 -1 1 -1  	
 0.8192 0.1042 -1 1 -1  	
 0.8000 0.0716 -1 1 -1  	
 0.6478 0.0937 -1 1 -1  	
 0.9364 0.2118 -1 1 -1  	
 0.9738 0.0464 -1 1 -1  	
 0.9634 0.0769 -1 1 -1  	
 0.8987 0.2096 -1 1 -1  	
 0.9229 0.2033 -1 1 -1  	
 0.8128 0.1343 -1 1 -1  	
 0.6804 0.2040 -1 1 -1  	
 0.6751 0.1985 -1 1 -1  	
 0.7599 0.1587 -1 1 -1  	
 0.9556 0.0725 -1 1 -1  	
 0.9880 0.0932 -1 1 -1  	
 0.6839 0.0222 -1 1 -1  	
 0.8840 0.0781 -1 1 -1  	
 0.7704 0.2317 -1 1 -1  	
 0.7483 0.0567 -1 1 -1  	
 0.6730 0.1763 -1 1 -1  	
 0.9719 0.1131 -1 1 -1  	
 0.7893 0.0412 -1 1 -1  	
 0.9649 0.0135 -1 1 -1  	
 0.9571 0.0263 -1 1 -1  	
 0.8907 0.2221 -1 1 -1  	
 0.8697 0.0778 -1 1 -1  	
 0.6465 0.1288 -1 1 -1  	
 0.7894 0.1904 -1 1 -1  	
 0.9549 0.1458 -1 1 -1  	
 0.8892 0.0576 -1 1 -1  	
 0.7570 0.0575 -1 1 -1  	
 0.8229 0.0169 -1 1 -1  	
 0.7464 0.1531 -1 1 -1  	
 0.6793 0.1191 -1 1 -1  	
 0.9388 0.0656 -1 1 -1  	
 0.7962 0.1081 -1 1 -1  	
 0.9500 0.1975 -1 1 -1  	
 0.7871 0.0632 -1 1 -1  	
 0.9459 0.0448 -1 1 -1  	
 0.9676 0.0786 -1 1 -1  	
 0.8607 0.1955 -1 1 -1  	
 0.9841 0.2028 -1 1 -1  	
 0.9348 0.1732 -1 1 -1  	
 0.7242 0.0343 -1 1 -1  	
 0.9265 0.2423 -1 1 -1  	
 0.7255 0.0569 -1 1 -1  	
 0.7037 0.1706 -1 1 -1  	
 0.6727 0.1539 -1 1 -1  	
 0.8650 0.0344 -1 1 -1  	
 0.7895 0.1406 -1 1 -1  	
 0.8090 0.0395 -1 1 -1  	
 0.7193 0.0472 -1 1 -1  	
 0.9733 0.1057 -1 1 -1  	
 0.9175 0.1319 -1 1 -1  	
 0.9488 0.2069 -1 1 -1  	
 0.8324 0.1199 -1 1 -1  	
 0.6744 0.1904 -1 1 -1  	
 0.9181 0.0537 -1 1 -1  	
 0.8061 0.0710 -1 1 -1  	
 0.9411 0.0677 -1 1 -1  	
 0.9105 0.1425 -1 1 -1  	
 0.9287 0.2383 -1 1 -1  	
 0.8663 0.1965 -1 1 -1  	
 0.6648 0.1510 -1 1 -1  	
 0.6592 0.1921 -1 1 -1  	
 0.9055 0.0746 -1 1 -1  	
 0.8309 0.0264 -1 1 -1  	
 0.8889 0.1282 -1 1 -1  	
 0.8335 0.1271 -1 1 -1  	
 0.7432 0.2182 -1 1 -1  	
 0.8471 0.0677 -1 1 -1  	
 0.9476 0.2315 -1 1 -1  	
 0.6580 0.1817 -1 1 -1  	
 0.8190 0.0459 -1 1 -1  	
 0.8043 0.0780 -1 1 -1  	
 0.6973 0.0864 -1 1 -1  	
 0.9929 0.0825 -1 1 -1  	
 0.7201 0.1362 -1 1 -1  	
 0.8700 0.0267 -1 1 -1  	
 0.7323 0.0529 -1 1 -1  	
 0.8908 0.1599 -1 1 -1  	
 0.9666 0.0528 -1 1 -1  	
 0.8285 0.1624 -1 1 -1  	
 0.8191 0.0064 -1 1 -1  	
 0.6959 0.2446 -1 1 -1  	
 0.9910 0.1299 -1 1 -1  	
 0.8008 0.0729 -1 1 -1  	
 0.8908 0.2420 -1 1 -1  	
 0.8547 0.1014 -1 1 -1  	
 0.8700 0.2104 -1 1 -1  	
 0.8307 0.1946 -1 1 -1  	
 0.6792 0.1479 -1 1 -1  	
 0.7140 0.2273 -1 1 -1  	
 0.8179 0.0324 -1 1 -1  	
 0.6812 0.1675 -1 1 -1  	
 0.6734 0.1020 -1 1 -1  	
 0.6811 0.1814 -1 1 -1  	
 0.6835 0.0002 -1 1 -1  	
 0.8471 0.1183 -1 1 -1  	
 0.8729 0.1996 -1 1 -1  	
 0.8143 0.2291 -1 1 -1  	
 0.8736 0.1269 -1 1 -1  	
 0.7035 0.2357 -1 1 -1  	
 0.9773 0.1351 -1 1 -1  	
 0.9614 0.2262 -1 1 -1  	
 0.9664 0.2262 -1 1 -1  	
 0.7400 0.1395 -1 1 -1  	
 0.7447 0.1330 -1 1 -1  	
 0.7301 0.0613 -1 1 -1  	
 0.9626 0.1334 -1 1 -1  	
 0.7984 0.0749 -1 1 -1  	
 0.9770 0.2284 -1 1 -1  	
 0.7307 0.0588 -1 1 -1  	
 0.9136 0.0798 -1 1 -1  	
 0.7373 0.1605 -1 1 -1  	
 0.8331 0.2294 -1 1 -1  	
 0.9067 0.0066 -1 1 -1  	
 0.7147 0.0644 -1 1 -1  	
 0.7850 0.0526 -1 1 -1  	
 0.8150 0.0510 -1 1 -1  	
 0.7493 0.0369 -1 1 -1  	
 0.6465 0.1856 -1 1 -1  	
 0.9246 0.0611 -1 1 -1  	
 0.8446 0.2372 -1 1 -1  	
 0.7175 0.1187 -1 1 -1  	
 0.8218 0.2190 -1 1 -1  	
 0.7644 0.1344 -1 1 -1  	
 0.9702 0.1266 -1 1 -1  	
 0.7637 0.0574 -1 1 -1  	
 0.6750 0.2289 -1 1 -1  	
 0.7951 0.0276 -1 1 -1  	
 0.6980 0.1775 -1 1 -1  	
 0.7312 0.9671 1 -1 -1  	
 0.4933 0.8458 1 -1 -1  	
 0.4889 0.8235 1 -1 -1  	
 0.5339 0.8473 1 -1 -1  	
 0.5159 0.7790 1 -1 -1  	
 0.7761 0.9559 1 -1 -1  	
 0.6453 0.8429 1 -1 -1  	
 0.6335 0.7854 1 -1 -1  	
 0.6197 0.9196 1 -1 -1  	
 0.5215 0.9351 1 -1 -1  	
 0.6435 0.9445 1 -1 -1  	
 0.5961 0.8290 1 -1 -1  	
 0.6755 0.8521 1 -1 -1  	
 0.4825 0.8801 1 -1 -1  	
 0.7105 0.7522 1 -1 -1  	
 0.5532 0.7910 1 -1 -1  	
 0.6225 0.8739 1 -1 -1  	
 0.6989 0.8683 1 -1 -1  	
 0.6771 0.7624 1 -1 -1  	
 0.4829 0.9082 1 -1 -1  	
 0.7200 0.9761 1 -1 -1  	
 0.7096 0.9543 1 -1 -1  	
 0.5825 0.8446 1 -1 -1  	
 0.4925 0.8599 1 -1 -1  	
 0.5625 0.8682 1 -1 -1  	
 0.6276 0.7616 1 -1 -1  	
 0.5668 0.9544 1 -1 -1  	
 0.6820 0.8038 1 -1 -1  	
 0.6281 0.7923 1 -1 -1  	
 0.6129 0.9584 1 -1 -1  	
 0.6374 0.8391 1 -1 -1  	
 0.5612 0.8547 1 -1 -1  	
 0.6318 0.7792 1 -1 -1  	
 0.7255 0.8128 1 -1 -1  	
 0.7488 0.7858 1 -1 -1  	
 0.5209 0.8873 1 -1 -1  	
 0.5147 0.7822 1 -1 -1  	
 0.8216 0.9552 1 -1 -1  	
 0.6518 0.8965 1 -1 -1  	
 0.5959 0.9213 1 -1 -1  	
 0.6155 0.9437 1 -1 -1  	
 0.4903 0.9112 1 -1 -1  	
 0.6802 0.9391 1 -1 -1  	
 0.4747 0.8566 1 -1 -1  	
 0.7920 0.9292 1 -1 -1  	
 0.6469 0.8731 1 -1 -1  	
 0.5257 0.9808 1 -1 -1  	
 0.6089 0.9500 1 -1 -1  	
 0.7787 0.9400 1 -1 -1  	
 0.5583 0.7559 1 -1 -1  	
 0.7703 0.7530 1 -1 -1  	
 0.5905 0.8097 1 -1 -1  	
 0.5497 0.9995 1 -1 -1  	
 0.6843 0.7642 1 -1 -1  	
 0.8030 0.9935 1 -1 -1  	
 0.5366 0.7865 1 -1 -1  	
 0.4859 0.8383 1 -1 -1  	
 0.5979 0.9416 1 -1 -1  	
 0.5725 0.9600 1 -1 -1  	
 0.5565 0.8092 1 -1 -1  	
 0.6771 0.9000 1 -1 -1  	
 0.7973 0.8628 1 -1 -1  	
 0.7205 0.9461 1 -1 -1  	
 0.7208 0.8833 1 -1 -1  	
 0.5043 0.7700 1 -1 -1  	
 0.8104 0.8138 1 -1 -1  	
 0.7683 0.8082 1 -1 -1  	
 0.6331 0.8517 1 -1 -1  	
 0.7917 0.9549 1 -1 -1  	
 0.6841 0.9218 1 -1 -1  	
 0.6219 0.8175 1 -1 -1  	
 0.5599 0.7854 1 -1 -1  	
 0.6879 0.8913 1 -1 -1  	
 0.8173 0.9696 1 -1 -1  	
 0.5645 0.9413 1 -1 -1  	
 0.5836 0.8501 1 -1 -1  	
 0.5375 0.8402 1 -1 -1  	
 0.5732 0.9096 1 -1 -1  	
 0.5983 0.9420 1 -1 -1  	
 0.5760 0.8703 1 -1 -1  	
 0.8230 0.8252 1 -1 -1  	
 0.5491 0.8062 1 -1 -1  	
 0.6088 0.9367 1 -1 -1  	
 0.5179 0.9804 1 -1 -1  	
 0.5919 0.8521 1 -1 -1  	
 0.6702 0.9888 1 -1 -1  	
 0.8084 0.8943 1 -1 -1  	
 0.4725 0.8598 1 -1 -1  	
 0.6486 0.9486 1 -1 -1  	
 0.7946 0.8835 1 -1 -1  	
 0.6497 0.9723 1 -1 -1  	
 0.6148 0.9212 1 -1 -1  	
 0.6650 0.9410 1 -1 -1  	
 0.5677 0.8012 1 -1 -1  	
 0.6486 0.9339 1 -1 -1  	
 0.4923 0.9450 1 -1 -1  	
 0.7275 0.9104 1 -1 -1  	
 0.5244 0.9474 1 -1 -1  	
 0.6031 0.8526 1 -1 -1  	
 0.7314 0.9381 1 -1 -1  	
 0.6920 0.8292 1 -1 -1  	
 0.5454 0.9313 1 -1 -1  	
 0.4979 0.7853 1 -1 -1  	
 0.7881 0.9123 1 -1 -1  	
 0.6715 0.9866 1 -1 -1  	
 0.6212 0.9524 1 -1 -1  	
 0.5670 0.9849 1 -1 -1  	
 0.7904 0.9860 1 -1 -1  	
 0.5167 0.9454 1 -1 -1  	
 0.8228 0.8593 1 -1 -1  	
 0.5715 0.9925 1 -1 -1  	
 0.6850 0.8373 1 -1 -1  	
 0.6530 0.8915 1 -1 -1  	
 0.5734 0.9929 1 -1 -1  	
 0.6898 0.9112 1 -1 -1  	
 0.7690 0.8320 1 -1 -1  	
 0.4773 0.8009 1 -1 -1  	
 0.6459 0.8662 1 -1 -1  	
 0.5984 0.9820 1 -1 -1  	
 0.7048 0.8151 1 -1 -1  	
 0.5340 0.9610 1 -1 -1  	
 0.6361 0.9282 1 -1 -1  	
 0.8094 	 1 1 -1 -1  
 0.6059 0.9588 1 -1 -1  	
 0.5335 0.8985 1 -1 -1  	
 0.7615 0.8756 1 -1 -1  	
 0.4917 0.7778 1 -1 -1  	
 0.6165 0.7573 1 -1 -1  	
 0.7826 0.8121 1 -1 -1  	
 0.7211 0.8672 1 -1 -1  	
 0.5430 0.8518 1 -1 -1  	
 0.7661 0.9232 1 -1 -1  	
 0.4870 0.8967 1 -1 -1  	
 0.6641 0.8793 1 -1 -1  	
 0.7306 0.8731 1 -1 -1  	
 0.4732 0.8626 1 -1 -1  	
 0.7425 0.8635 1 -1 -1  	
 0.4722 0.9489 1 -1 -1  	
 0.6370 0.9716 1 -1 -1  	
 0.7518 0.9079 1 -1 -1  	
 0.8031 0.8052 1 -1 -1  	
 0.6027 0.9328 1 -1 -1  	
 0.6789 0.8772 1 -1 -1  	
 0.5337 0.9592 1 -1 -1  	
 0.4931 0.9279 1 -1 -1  	
 0.6376 0.9433 1 -1 -1  	
 0.4696 0.8093 1 -1 -1  	
 0.7347 0.9525 1 -1 -1  	
 0.4833 0.8108 1 -1 -1  	
 0.5291 0.8745 1 -1 -1  	
 0.5110 0.8561 1 -1 -1  	
 0.8260 0.8830 1 -1 -1  	
 0.7041 0.7559 1 -1 -1  	
 0.5016 0.7897 1 -1 -1  	
 0.7944 0.7855 1 -1 -1  	
 0.6497 0.9634 1 -1 -1  	
 0.7897 0.8333 1 -1 -1  	
 0.5678 0.8219 1 -1 -1  	
 0.5091 0.8673 1 -1 -1  	
 0.7141 0.9610 1 -1 -1  	
 0.6869 0.8090 1 -1 -1  	
 0.6274 0.9119 1 -1 -1  	
 0.4824 0.9975 1 -1 -1  	
 0.7929 0.9720 1 -1 -1  	
 0.8126 0.8422 1 -1 -1  	
 0.5065 0.8781 1 -1 -1  	
 0.5229 0.8720 1 -1 -1  	
 0.4829 0.9725 1 -1 -1  	
 0.7883 0.9273 1 -1 -1  	
 0.7519 0.7854 1 -1 -1  	
 0.5545 0.9402 1 -1 -1  	
 0.5749 0.9028 1 -1 -1  	
 0.6008 0.7873 1 -1 -1  	
 0.6083 0.8723 1 -1 -1  	
 0.4794 0.8064 1 -1 -1  	
 0.8210 0.9643 1 -1 -1  	
 0.7374 0.9562 1 -1 -1  	
 0.7621 0.9721 1 -1 -1  	
 0.5811 0.7677 1 -1 -1  	
 0.6683 0.8913 1 -1 -1  	
 0.4709 0.7546 1 -1 -1  	
 0.6794 0.9305 1 -1 -1  	
 0.6857 0.7716 1 -1 -1  	
 0.7212 0.9358 1 -1 -1  	
 0.6369 0.9758 1 -1 -1  	
 0.5656 0.9971 1 -1 -1  	
 0.7087 0.8873 1 -1 -1  	
 0.6543 0.8355 1 -1 -1  	
 0.6083 0.7890 1 -1 -1  	
 0.8102 0.8084 1 -1 -1  	
 0.5355 0.7596 1 -1 -1  	
 0.7845 0.8644 1 -1 -1  	
 0.7379 0.8721 1 -1 -1  	
 0.5686 0.8843 1 -1 -1  	
 0.6573 0.8683 1 -1 -1  	
 0.6028 0.8214 1 -1 -1  	
 0.6297 0.8466 1 -1 -1  	
 0.5013 0.9658 1 -1 -1  	
 0.8090 0.760  1 -1 -1  	
 0.6603 0.7543 1 -1 -1  	

